CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
54,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,2,0,0,0
255,255,255,255,255,2,255,0,255,10,255,0
255,255,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,192,255,255,255
0,0,0,12,1,255,0,255,0,255,232,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
67,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,255,255,255,4,255,0,255,6,255,0
255,255,255,255,255,255,255,75,255,255,255,11
0,0,255,255,255,255,255,255,7,255,255,255
