CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,9,255,255,255,255,255,255,255,255,255,255
18,0,57,255,193,255,255,255,7,255,255,255
0,0,0,0,0,27,1,24,0,2,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
141,255,16,4,9,0,0,0,19,0,0,0
255,255,255,255,255,12,255,0,255,255,255,226
255,255,255,255,255,255,255,255,255,255,255,255
255,2,255,255,255,255,255,255,255,255,255,255
19,0,34,255,13,255,255,255,11,255,92,255
0,0,0,0,0,7,0,58,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0
4,255,2,0,3,0,0,0,2,0,0,0
201,255,92,36,255,0,0,0,49,0,2,0
255,255,255,255,255,255,255,1,255,255,255,255
