CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,8,255,255,255,255,255,255,255,255,255,255
16,0,62,255,217,255,255,255,8,255,255,255
0,0,0,0,0,41,1,37,0,2,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
128,255,23,6,9,0,0,0,41,0,0,0
255,255,255,255,255,10,255,0,255,255,255,254
255,255,255,255,255,255,255,255,255,255,255,255
255,5,255,255,255,255,255,255,255,255,255,255
10,0,23,255,8,255,255,255,7,255,62,255
0,0,0,0,0,4,0,86,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0
0,255,0,0,1,0,0,0,0,0,0,0
213,255,102,41,255,0,0,0,64,0,3,0
255,255,255,255,255,255,255,1,255,255,255,255
