CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,8,255,255,255,255,255,255,255,255,255,255
7,0,52,255,191,255,255,255,3,255,255,255
0,0,0,0,0,39,1,35,0,1,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
113,255,20,1,3,0,0,0,12,0,0,0
255,255,255,255,255,6,255,0,255,255,255,217
255,255,255,255,255,255,255,255,255,255,255,255
255,5,255,255,255,255,255,255,255,255,255,255
9,0,25,255,4,255,255,255,4,255,80,255
0,0,0,0,0,5,0,69,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
184,255,67,20,255,0,0,0,41,0,2,0
255,255,255,255,255,255,255,0,255,255,255,255
