CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,13,255,255,255,255,255,255,255,255,255,255
10,0,45,255,217,255,255,255,5,255,255,255
0,0,0,1,0,35,4,33,0,3,1,12
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
122,255,29,4,5,0,0,0,13,0,0,0
255,255,255,255,255,0,255,0,255,255,255,175
255,255,255,255,255,255,255,255,255,255,255,255
255,4,255,255,255,255,255,255,255,255,255,255
13,0,23,255,9,255,255,255,10,255,59,255
0,0,0,0,0,5,0,73,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
173,255,67,19,255,0,0,0,46,0,2,0
255,255,255,255,255,255,255,0,255,255,255,255
