CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,7,255,255,255,255,255,255,255,255,255,255
12,0,44,255,216,255,255,255,3,255,255,255
0,0,0,0,0,42,5,35,0,5,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
83,255,14,1,1,0,0,0,11,0,0,0
255,255,255,255,255,14,255,0,255,255,255,223
255,255,255,255,255,255,255,255,255,255,255,255
255,3,255,255,255,255,255,255,255,255,255,255
6,0,16,255,2,255,255,255,6,255,56,255
0,0,0,0,0,12,0,77,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
199,255,88,32,255,0,0,0,49,0,5,0
255,255,255,255,255,255,255,1,255,255,255,255
