CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,7,255,255,255,255,255,255,255,255,255,255
10,0,47,255,168,255,255,255,4,255,229,255
0,0,0,0,0,40,5,39,0,6,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
114,255,18,0,0,0,0,0,9,0,0,0
255,255,255,255,255,2,255,0,255,255,255,243
255,255,255,255,255,255,255,255,255,255,255,255
255,2,255,255,255,255,255,255,255,255,255,255
6,0,27,255,6,255,255,255,5,255,79,255
0,0,0,0,0,10,0,92,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
171,255,75,22,255,0,0,0,32,0,2,0
255,255,255,255,255,255,255,0,255,255,255,255
