CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,6,255,255,255,255,255,255,255,255,255,255
5,0,35,255,206,255,255,255,7,255,255,255
0,0,0,0,0,25,3,25,0,3,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
109,255,17,0,0,0,0,0,3,0,0,0
255,255,255,255,255,22,255,1,255,255,255,244
255,255,255,255,255,255,255,255,255,255,255,255
255,4,255,255,255,255,255,255,255,255,255,255
8,0,33,255,8,255,255,255,7,255,76,255
0,0,0,1,0,7,1,77,0,2,0,2
0,0,0,0,0,0,0,2,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
138,255,39,5,231,0,0,0,21,0,0,0
255,255,255,255,255,255,255,0,255,255,255,255
