CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,10,255,255,255,255,255,255,255,255,255,255
11,0,53,255,234,255,255,255,8,255,255,255
0,0,0,0,0,26,3,25,0,4,0,10
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
104,255,26,3,2,0,0,0,22,0,0,0
255,255,255,255,255,7,255,0,255,255,255,203
255,255,255,255,255,255,255,255,255,255,255,255
255,4,255,255,255,255,255,255,255,255,255,255
9,0,21,255,9,255,255,255,11,255,85,255
0,0,0,0,0,5,0,80,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
115,255,39,13,201,0,0,0,31,0,3,0
255,255,255,255,255,255,255,0,255,255,255,255
