CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,9,255,255,255,255,255,255,255,255,255,255
9,0,43,255,165,255,255,255,4,255,218,255
0,0,0,0,0,25,2,21,0,3,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
100,255,12,0,0,0,0,0,13,0,0,0
255,255,255,255,255,18,255,0,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,1,255,255,255,255,255,255,255,255,255,255
13,0,34,255,10,255,255,255,9,255,73,255
0,0,0,0,0,10,0,71,0,0,0,3
0,0,0,0,0,0,0,2,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
149,255,51,13,240,0,0,0,19,0,2,0
255,255,255,255,255,255,255,0,255,255,255,255
