CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,10,255,255,255,255,255,255,255,255,255,255
5,0,43,255,203,255,255,255,2,255,255,255
0,0,0,0,0,26,0,28,0,3,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
93,255,12,1,1,0,0,0,3,0,0,0
255,255,255,255,255,22,255,0,255,255,255,248
255,255,255,255,255,255,255,255,255,255,255,255
255,1,255,255,255,255,255,255,255,255,255,255
8,0,24,255,6,255,255,255,9,255,71,255
0,0,0,0,0,8,2,85,0,4,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,0,0
174,255,71,11,255,0,0,0,28,0,0,0
255,255,255,255,255,255,255,4,255,255,255,255
