CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,0,0,0,0,0,0,0,0,0
255,255,18,98,0,0,0,0,255,0,0,0
255,255,255,255,255,217,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,255,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,10,31,0,0,0,0,255,0,77,0
255,255,255,255,255,255,255,26,255,255,255,69
40,3,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,224,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
