CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,39,255,57,0,38,0,255,0,6,0
255,255,255,255,255,255,255,19,255,255,255,3
0,0,255,255,255,255,255,255,255,255,255,255
0,0,8,105,49,255,9,255,0,255,255,255
0,0,0,0,0,0,0,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
212,255,0,0,0,0,0,0,0,0,0,0
255,255,98,191,49,0,152,0,255,0,0,0
255,255,255,255,255,101,255,0,255,94,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,0,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0,0
