CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,46,255,57,0,56,0,255,0,14,0
255,255,255,255,255,255,255,13,255,255,255,9
0,0,255,255,255,255,255,255,255,255,255,255
0,0,5,64,27,255,3,255,0,255,255,255
0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,162,236,86,0,240,0,255,0,0,0
255,255,255,255,255,170,255,0,255,153,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,3,255,2,255,2,255,0,255,255,255
0,0,0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0
