CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
75,255,0,0,0,0,0,0,0,0,0,0
255,255,0,1,0,0,0,0,25,0,0,0
255,255,255,255,255,2,255,0,255,6,255,0
255,51,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,19,255,255,255
0,0,0,1,0,255,0,255,0,252,18,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
86,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,4,0,0,0
255,255,255,255,255,35,255,0,255,49,255,0
255,145,255,255,255,255,255,170,255,255,255,67
0,0,255,255,255,255,255,255,2,255,255,255
