CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,0,0,0,0,0,0,0,0,0
255,255,46,214,1,0,0,0,255,0,1,0
255,255,255,255,255,255,255,3,255,255,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,199,255,255,255,255,255,0,255,255,255
0,0,0,0,0,255,0,255,0,0,0,84
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,32,61,6,0,0,0,255,0,142,0
255,255,255,255,255,255,255,65,255,255,255,202
29,1,255,255,255,255,255,255,255,255,255,255
0,0,150,255,255,255,255,255,0,255,70,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
