CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,0,0,0,0,0,0,0,0,0
255,255,29,157,0,0,0,0,255,0,0,0
255,255,255,255,255,255,255,1,255,255,255,0
3,1,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,255,255
0,0,0,0,0,255,0,255,0,0,0,96
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,28,72,9,0,2,0,255,0,127,0
255,255,255,255,255,255,255,57,255,255,255,176
29,0,255,255,255,255,255,255,255,255,255,255
0,0,173,255,255,255,255,255,0,255,69,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
