CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,0,0,0,0,0,0,0,0,0
255,255,35,178,0,0,0,0,255,0,1,0
255,255,255,255,255,255,255,0,255,255,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,226,255,255,255,255,255,0,255,255,255
0,0,0,0,0,255,0,255,0,0,0,120
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,41,79,1,0,0,0,255,0,145,0
255,255,255,255,255,255,255,54,255,255,255,131
20,1,255,255,255,255,255,255,255,255,255,255
0,0,189,255,255,255,255,255,0,255,91,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
