CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,24,255,36,0,22,0,255,0,3,0
255,255,255,255,255,255,255,14,255,255,255,3
0,0,255,255,255,255,255,255,255,255,255,255
0,0,9,91,44,255,4,255,0,255,255,255
0,0,0,0,0,0,0,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,109,203,49,0,164,0,255,0,0,0
255,255,255,255,255,144,255,0,255,132,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,6,255,1,255,1,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
