CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,130,255,191,0,203,0,255,0,35,0
255,255,255,255,255,255,255,79,255,255,255,29
0,0,255,255,255,255,255,255,255,255,255,255
0,0,1,10,6,255,0,255,0,255,255,255
0,0,0,0,0,0,0,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,255,255,255,0,255,0,255,0,5,0
255,255,255,255,255,255,255,4,255,255,255,1
0,0,255,255,255,255,255,255,255,255,255,255
0,0,1,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0
