CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,0,0,0,0,0,0,0,0,0
255,255,59,237,2,0,1,0,255,0,1,0
255,255,255,255,255,255,255,3,255,255,255,1
1,0,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,255,255
0,0,0,0,0,255,0,255,0,0,0,97
0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,75,132,8,0,2,0,255,0,236,0
255,255,255,255,255,255,255,133,255,255,255,255
29,3,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,101,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
