CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
241,255,0,0,0,0,0,0,0,0,0,0
255,255,0,4,0,0,0,0,63,0,0,0
255,255,255,255,255,10,255,0,255,25,255,0
255,30,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,21,255,255,255
0,0,0,1,0,255,0,255,0,255,26,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
243,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,12,0,0,0
255,255,255,255,255,65,255,0,255,125,255,0
255,147,255,255,255,255,255,255,255,255,255,161
0,0,255,255,255,255,161,255,3,255,255,255
