CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,0,0,0,0,0,0,0,0,0
255,255,69,243,3,0,4,0,255,0,5,0
255,255,255,255,255,255,255,2,255,255,255,2
8,0,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,255,255
0,0,0,0,0,255,0,255,0,0,0,218
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,33,76,5,0,1,0,255,0,120,0
255,255,255,255,255,255,255,69,255,255,255,251
69,3,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,150,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
