CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
250,255,0,0,0,0,0,0,0,0,0,0
255,255,1,4,0,0,0,0,85,0,0,0
255,255,255,255,255,14,255,0,255,42,255,0
255,61,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,18,255,255,255
0,0,0,0,0,255,0,255,0,200,17,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,10,0,0,0
255,255,255,255,255,59,255,0,255,100,255,0
255,142,255,255,255,255,255,255,255,255,255,197
0,0,255,255,255,255,119,255,1,255,255,255
