CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,1,8,0,0,0,0,87,0,0,0
255,255,255,255,255,9,255,0,255,23,255,0
255,43,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,16,255,255,255
0,0,0,0,0,255,0,255,0,214,13,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
244,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,17,0,0,0
255,255,255,255,255,54,255,0,255,94,255,0
255,152,255,255,255,255,255,255,255,255,255,126
0,0,255,255,255,255,159,255,4,255,255,255
