CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,0,0,0,0,0,0,0,0,0
255,255,73,255,1,0,0,0,255,0,1,0
255,255,255,255,255,255,255,3,255,255,255,3
5,0,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,255,255
0,0,0,0,0,255,0,255,0,0,0,150
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,83,130,18,0,3,0,255,0,216,0
255,255,255,255,255,255,255,93,255,255,255,255
46,1,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,130,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
