CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,255,9,0,6,0,255,0,0,0
255,255,255,255,255,255,255,5,255,255,255,2
6,0,255,255,255,255,255,255,255,255,255,255
0,0,73,255,255,255,32,255,0,255,255,255
0,0,0,0,0,0,0,31,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
150,255,0,0,0,0,0,0,0,0,0,0
255,255,48,113,17,0,76,0,255,0,0,0
255,255,255,255,255,76,255,0,255,31,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,7,255,0,255,1,255,255,255
0,0,0,0,0,3,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
