CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,255,10,0,15,0,255,0,0,0
255,255,255,255,255,251,255,4,255,255,255,2
3,0,255,255,255,255,255,255,255,255,255,255
0,0,59,255,255,255,39,255,0,255,255,255
0,0,0,0,0,1,0,41,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
145,255,0,0,0,0,0,0,0,0,0,0
255,255,52,95,26,0,78,0,255,0,0,0
255,255,255,255,255,44,255,0,255,38,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,3,255,0,255,0,255,255,255
0,0,0,0,0,3,0,1,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
