CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,244,16,0,11,0,255,0,0,0
255,255,255,255,255,220,255,2,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,52,255,255,255,33,255,0,255,255,255
0,0,0,0,0,1,0,38,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
125,255,0,0,0,0,0,0,0,0,0,0
255,255,46,92,28,0,86,0,255,0,0,0
255,255,255,255,255,58,255,0,255,42,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,19,255,4,255,0,255,0,255,255,255
0,0,0,0,0,6,0,9,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
