CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,15,255,16,0,16,0,255,0,1,0
255,255,255,255,255,230,255,1,255,255,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,72,255,255,255,53,255,0,255,255,255
0,0,0,0,0,1,0,75,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
99,255,0,0,0,0,0,0,0,0,0,0
255,255,41,90,19,0,71,0,255,0,0,0
255,255,255,255,255,78,255,0,255,39,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,7,255,0,255,0,255,255,255
0,0,0,0,0,2,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
