CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,255,19,0,17,0,255,0,1,0
255,255,255,255,255,185,255,6,255,255,255,2
6,0,255,255,255,255,255,255,255,255,255,255
0,0,75,255,255,255,42,255,0,255,255,255
0,0,0,0,0,0,0,43,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
126,255,0,0,0,0,0,0,0,0,0,0
255,255,29,79,14,0,66,0,255,0,0,0
255,255,255,255,255,69,255,0,255,53,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,3,255,1,255,0,255,255,255
0,0,0,0,0,3,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
