CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,255,14,0,10,0,255,0,0,0
255,255,255,255,255,186,255,0,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,73,255,255,255,49,255,0,255,255,255
0,0,0,0,0,0,0,51,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
131,255,0,0,0,0,0,0,0,0,0,0
255,255,46,91,17,0,45,0,255,0,0,0
255,255,255,255,255,51,255,0,255,47,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,18,255,4,255,0,255,0,255,255,255
0,0,0,0,0,1,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
