CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,255,7,0,14,0,255,0,1,0
255,255,255,255,255,255,255,3,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,63,255,255,255,35,255,0,255,255,255
0,0,0,0,0,0,0,45,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
148,255,0,0,0,0,0,0,0,0,0,0
255,255,34,95,8,0,68,0,255,0,0,0
255,255,255,255,255,64,255,0,255,43,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,4,255,2,255,0,255,255,255
0,0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
