CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,224,9,0,8,0,255,0,0,0
255,255,255,255,255,165,255,1,255,255,255,1
5,0,255,255,255,255,255,255,255,255,255,255
0,0,108,255,255,255,59,255,0,255,255,255
0,0,0,0,0,0,0,98,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
85,255,0,0,0,0,0,0,0,0,0,0
255,255,37,74,16,0,62,0,255,0,0,0
255,255,255,255,255,50,255,0,255,41,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,28,255,7,255,4,255,2,255,255,255
0,0,0,0,0,1,0,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
