CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,10,0,13,0,255,0,0,0
255,255,255,255,255,239,255,2,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,66,255,255,255,57,255,0,255,255,255
0,0,0,0,0,0,0,58,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
97,255,0,0,0,0,0,0,0,0,0,0
255,255,54,104,25,0,69,0,255,0,0,0
255,255,255,255,255,68,255,0,255,46,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,8,255,4,255,4,255,0,255,255,255
0,0,0,0,0,2,0,6,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
