CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,11,0,15,0,255,0,1,0
255,255,255,255,255,222,255,0,255,255,255,3
9,0,255,255,255,255,255,255,255,255,255,255
0,0,61,255,255,255,41,255,0,255,255,255
0,0,0,0,0,1,0,51,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
122,255,0,0,0,0,0,0,0,0,0,0
255,255,49,86,20,0,73,0,255,0,0,0
255,255,255,255,255,51,255,0,255,26,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,0,255,0,255,0,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
