CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,16,0,10,0,255,0,1,0
255,255,255,255,255,188,255,8,255,255,255,2
9,0,255,255,255,255,255,255,255,255,255,255
0,0,66,255,255,255,44,255,0,255,255,255
0,0,0,0,0,0,0,60,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
116,255,0,0,0,0,0,0,0,0,0,0
255,255,33,87,18,0,61,0,255,0,0,0
255,255,255,255,255,45,255,0,255,30,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,6,255,1,255,0,255,255,255
0,0,0,0,0,2,0,2,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
