CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,212,10,0,3,0,255,0,1,0
255,255,255,255,255,203,255,1,255,255,255,0
14,0,255,255,255,255,255,255,255,255,255,255
0,0,104,255,255,255,73,255,0,255,255,255
0,0,0,0,0,0,0,72,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
114,255,0,0,0,0,0,0,0,0,0,0
255,255,41,80,16,0,48,0,255,0,0,0
255,255,255,255,255,55,255,0,255,27,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,7,255,2,255,1,255,255,255
0,0,0,0,0,7,0,9,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
