CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,231,11,0,11,0,255,0,0,0
255,255,255,255,255,222,255,2,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,93,255,255,255,61,255,0,255,255,255
0,0,0,0,0,0,0,100,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
111,255,0,0,0,0,0,0,0,0,0,0
255,255,28,83,9,0,42,0,255,0,0,0
255,255,255,255,255,51,255,0,255,40,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,6,255,2,255,0,255,255,255
0,0,0,0,0,2,0,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
