CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,16,255,28,0,23,0,255,0,4,0
255,255,255,255,255,255,255,6,255,255,255,2
2,0,255,255,255,255,255,255,255,255,255,255
0,0,14,155,79,255,13,255,0,255,255,255
0,0,0,0,0,0,0,13,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
229,255,0,0,0,0,0,0,0,0,0,0
255,255,70,154,38,0,124,0,255,0,0,0
255,255,255,255,255,110,255,0,255,94,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,6,255,1,255,0,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0
