CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,0,0,0,0,0,0,0,0,0,0
255,255,28,157,0,0,0,0,255,0,0,0
255,255,255,255,255,255,255,1,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,255,255
0,0,0,0,0,255,0,255,0,0,0,161
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,25,59,3,0,0,0,255,0,111,0
255,255,255,255,255,255,255,48,255,255,255,150
24,1,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,0,255,126,255
0,0,0,0,0,255,0,255,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0
