CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,16,255,16,0,28,0,255,0,1,0
255,255,255,255,255,255,255,20,255,255,255,7
0,0,255,255,255,255,255,255,255,255,255,255
0,0,13,135,66,255,11,255,0,255,255,255
0,0,0,0,0,0,0,10,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
228,255,0,0,0,0,0,0,0,0,0,0
255,255,71,159,36,0,136,0,255,0,0,0
255,255,255,255,255,97,255,0,255,92,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,0,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
