CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,132,255,193,0,199,0,255,0,32,0
255,255,255,255,255,255,255,35,255,255,255,17
1,0,255,255,255,255,255,255,255,255,255,255
0,0,6,19,11,255,5,255,0,255,255,255
0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,0,0,0,0
255,255,255,255,255,0,255,0,255,0,4,0
255,255,255,255,255,255,255,0,255,255,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,0,255,0,255,0,255,0,255,255,255
0,0,0,0,0,2,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0
