CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,192,6,0,9,0,255,0,1,0
255,255,255,255,255,210,255,2,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,99,255,255,255,67,255,0,255,255,255
0,0,0,0,0,3,0,105,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
111,255,0,0,0,0,0,0,0,0,0,0
255,255,29,63,15,0,34,0,255,0,0,0
255,255,255,255,255,55,255,0,255,26,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,7,255,6,255,1,255,255,255
0,0,0,0,0,1,0,6,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
