CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,197,4,0,8,0,255,0,0,0
255,255,255,255,255,164,255,1,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,99,255,255,255,55,255,0,255,255,255
0,0,0,0,0,0,0,78,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
65,255,0,0,0,0,0,0,0,0,0,0
255,255,45,93,15,0,44,0,255,0,0,0
255,255,255,255,255,23,255,0,255,24,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,25,255,4,255,1,255,0,255,255,255
0,0,0,0,0,2,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
