CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,255,9,0,11,0,255,0,1,0
255,255,255,255,255,200,255,2,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,115,255,255,255,73,255,0,255,255,255
0,0,0,0,0,0,0,81,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
117,255,0,0,0,0,0,0,0,0,0,0
255,255,33,74,16,0,49,0,255,0,0,0
255,255,255,255,255,41,255,0,255,40,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,0,255,0,255,0,255,255,255
0,0,0,0,0,4,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
