CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,12,238,20,0,15,0,255,0,1,0
255,255,255,255,255,190,255,2,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,113,255,255,255,68,255,1,255,255,255
0,0,0,0,0,3,0,112,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
84,255,0,0,0,0,0,0,0,0,0,0
255,255,36,86,10,0,50,0,255,0,0,0
255,255,255,255,255,56,255,0,255,48,255,0
4,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,15,255,9,255,7,255,255,255
0,0,0,0,0,1,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
