CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,255,4,0,15,0,255,0,0,0
255,255,255,255,255,188,255,4,255,255,255,1
3,0,255,255,255,255,255,255,255,255,255,255
0,0,97,255,255,255,79,255,0,255,255,255
0,0,0,0,0,0,0,86,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
105,255,0,0,0,0,0,0,0,0,0,0
255,255,26,73,7,0,51,0,255,0,0,0
255,255,255,255,255,39,255,0,255,29,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,2,255,0,255,0,255,255,255
0,0,0,0,0,4,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
