CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,191,11,0,9,0,255,0,0,0
255,255,255,255,255,166,255,3,255,255,255,1
2,0,255,255,255,255,255,255,255,255,255,255
0,0,115,255,255,255,88,255,0,255,255,255
0,0,0,0,0,0,0,101,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
137,255,0,0,0,0,0,0,0,0,0,0
255,255,48,114,26,0,58,0,255,0,0,0
255,255,255,255,255,66,255,0,255,32,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,26,255,7,255,1,255,0,255,255,255
0,0,0,0,0,7,0,7,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
