CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,227,9,0,5,0,255,0,0,0
255,255,255,255,255,196,255,1,255,255,255,0
9,0,255,255,255,255,255,255,255,255,255,255
0,0,109,255,255,255,69,255,0,255,255,255
0,0,0,0,0,2,0,85,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
136,255,0,0,0,0,0,0,0,0,0,0
255,255,24,59,7,0,27,0,255,0,0,0
255,255,255,255,255,31,255,0,255,31,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,4,255,2,255,0,255,255,255
0,0,0,0,0,1,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
