CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,225,8,0,13,0,255,0,0,0
255,255,255,255,255,255,255,0,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,64,255,255,255,42,255,0,255,255,255
0,0,0,0,0,0,0,60,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
150,255,0,0,0,0,0,0,0,0,0,0
255,255,36,88,15,0,53,0,255,0,0,0
255,255,255,255,255,71,255,0,255,52,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,3,255,3,255,0,255,255,255
0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
