CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,1,191,4,0,11,0,255,0,1,0
255,255,255,255,255,202,255,0,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,109,255,255,255,67,255,0,255,255,255
0,0,0,0,0,0,0,77,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
117,255,0,0,0,0,0,0,0,0,0,0
255,255,22,67,8,0,39,0,255,0,0,0
255,255,255,255,255,37,255,0,255,34,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,36,255,6,255,2,255,0,255,255,255
0,0,0,0,0,3,0,3,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
