CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,186,9,0,12,0,255,0,1,0
255,255,255,255,255,204,255,5,255,255,255,4
6,0,255,255,255,255,255,255,255,255,255,255
0,0,106,255,255,255,58,255,0,255,255,255
0,0,0,0,0,0,0,83,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
104,255,0,0,0,0,0,0,0,0,0,0
255,255,34,94,13,0,53,0,255,0,0,0
255,255,255,255,255,39,255,0,255,35,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,2,255,1,255,0,255,255,255
0,0,0,0,0,7,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
