CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,184,13,0,13,0,255,0,1,0
255,255,255,255,255,161,255,0,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,100,255,255,255,74,255,0,255,255,255
0,0,0,0,0,0,0,84,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
78,255,0,0,0,0,0,0,0,0,0,0
255,255,23,69,16,0,56,0,255,0,0,0
255,255,255,255,255,27,255,0,255,28,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,26,255,3,255,2,255,0,255,255,255
0,0,0,0,0,2,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
