CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,200,7,0,5,0,255,0,0,0
255,255,255,255,255,160,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,119,255,255,255,68,255,0,255,255,255
0,0,0,0,0,0,0,81,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
110,255,0,0,0,0,0,0,0,0,0,0
255,255,28,95,14,0,64,0,255,0,0,0
255,255,255,255,255,44,255,0,255,40,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,36,255,2,255,3,255,0,255,255,255
0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
