CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,192,9,0,9,0,255,0,0,0
255,255,255,255,255,156,255,1,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,139,255,255,255,89,255,0,255,255,255
0,0,0,0,0,2,0,90,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
96,255,0,0,0,0,0,0,0,0,0,0
255,255,22,52,10,0,47,0,255,0,0,0
255,255,255,255,255,43,255,0,255,35,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,33,255,8,255,5,255,0,255,255,255
0,0,0,0,0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
