06-10-23 16:59:11 - Voltage 1.2 - INFO   Power: On, Voltage: 1.0804 V, Current: 0.3008 A
06-10-23 17:02:24 - Voltage 1.2 - INFO   Current = 0.3988
06-10-23 17:02:37 - Voltage 1.2 - INFO   Current = 0.3997
06-10-23 17:02:50 - Voltage 1.2 - INFO   Current = 0.3990
06-10-23 17:03:04 - Voltage 1.2 - INFO   Current = 0.3979
06-10-23 17:03:17 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:03:30 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:03:43 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:03:57 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:04:10 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:04:23 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:04:36 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:04:50 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:05:03 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:05:16 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:05:29 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:05:43 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:05:56 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:06:09 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:06:22 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:06:35 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:06:49 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:07:02 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:07:15 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:07:28 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:07:42 - Voltage 1.2 - INFO   Current = 0.3999
06-10-23 17:07:55 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:08:08 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:08:21 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:08:35 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:08:48 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:09:01 - Voltage 1.2 - INFO   Current = 0.3981
06-10-23 17:09:14 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:09:27 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:09:41 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:09:54 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:10:07 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:10:20 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:10:34 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:10:47 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:11:00 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:11:13 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:11:27 - Voltage 1.2 - INFO   Current = 0.3981
06-10-23 17:11:40 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:11:53 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:12:06 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:12:19 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:12:33 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:12:46 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:12:59 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:13:12 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:13:26 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:13:39 - Voltage 1.2 - INFO   Current = 0.3981
06-10-23 17:13:52 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:14:05 - Voltage 1.2 - INFO   Current = 0.4000
06-10-23 17:14:19 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:14:32 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:14:45 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:14:58 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:15:12 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:15:25 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:15:38 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:15:51 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:16:05 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:16:18 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:16:31 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:16:44 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:16:58 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:17:11 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:17:24 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:17:37 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:17:51 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:18:04 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:18:17 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:18:30 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:18:44 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:18:57 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:19:10 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:19:23 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:19:36 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:19:50 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:20:03 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:20:16 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:20:29 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:20:43 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:20:56 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:21:09 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:21:22 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:21:36 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:21:49 - Voltage 1.2 - INFO   Current = 0.3993
06-10-23 17:22:02 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:22:15 - Voltage 1.2 - INFO   Current = 0.3991
06-10-23 17:22:29 - Voltage 1.2 - INFO   Current = 0.3992
06-10-23 17:22:42 - Voltage 1.2 - INFO   Current = 0.3992
