CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,240,13,0,11,0,255,0,1,0
255,255,255,255,255,201,255,2,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,89,255,255,255,62,255,0,255,255,255
0,0,0,0,0,0,0,75,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
87,255,0,0,0,0,0,0,0,0,0,0
255,255,23,72,6,0,46,0,255,0,0,0
255,255,255,255,255,44,255,0,255,25,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,30,255,5,255,5,255,1,255,255,255
0,0,0,0,0,5,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
