CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,211,9,0,3,0,255,0,0,0
255,255,255,255,255,163,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,155,255,255,255,104,255,0,255,255,255
0,0,0,0,0,2,0,86,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
110,255,0,0,0,0,0,0,0,0,0,0
255,255,32,72,13,0,69,0,255,0,0,0
255,255,255,255,255,45,255,0,255,37,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,29,255,9,255,4,255,0,255,255,255
0,0,0,0,0,5,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
