CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,203,6,0,10,0,255,0,0,0
255,255,255,255,255,183,255,1,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,143,255,255,255,90,255,1,255,255,255
0,0,0,0,0,0,0,99,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
99,255,0,0,0,0,0,0,0,0,0,0
255,255,27,83,8,0,51,0,255,0,0,0
255,255,255,255,255,41,255,0,255,21,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,39,255,7,255,4,255,1,255,255,255
0,0,0,0,0,4,0,11,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
