CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,189,8,0,5,0,255,0,2,0
255,255,255,255,255,166,255,0,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,129,255,255,255,71,255,0,255,255,255
0,0,0,0,0,1,0,82,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
91,255,0,0,0,0,0,0,0,0,0,0
255,255,23,70,11,0,38,0,255,0,0,0
255,255,255,255,255,35,255,0,255,31,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,21,255,5,255,1,255,0,255,255,255
0,0,0,0,0,2,0,5,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
