CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,226,9,0,6,0,255,0,0,0
255,255,255,255,255,188,255,3,255,255,255,0
12,0,255,255,255,255,255,255,255,255,255,255
0,0,129,255,255,255,71,255,0,255,255,255
0,0,0,0,0,1,0,87,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
107,255,0,0,0,0,0,0,0,0,0,0
255,255,22,45,10,0,45,0,255,0,0,0
255,255,255,255,255,33,255,0,255,24,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,56,255,5,255,0,255,0,255,255,255
0,0,0,0,0,1,0,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0
