CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,190,7,0,6,0,255,0,0,0
255,255,255,255,255,137,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,132,255,255,255,88,255,0,255,255,255
0,0,0,0,0,0,0,105,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
84,255,0,0,0,0,0,0,0,0,0,0
255,255,24,55,13,0,44,0,255,0,0,0
255,255,255,255,255,39,255,0,255,30,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,35,255,5,255,1,255,0,255,255,255
0,0,0,0,0,4,0,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
