CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,217,7,0,10,0,255,0,0,0
255,255,255,255,255,145,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,132,255,255,255,76,255,0,255,255,255
0,0,0,0,0,0,0,64,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
86,255,0,0,0,0,0,0,0,0,0,0
255,255,29,61,9,0,43,0,255,0,0,0
255,255,255,255,255,49,255,0,255,39,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,6,255,1,255,0,255,255,255
0,0,0,0,0,2,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
